employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim,duration_months,event_observed,low_engagement,below_median_salary,senior
EMP00364,"Dr. Cinthia Novitasari, M.M.",Sales,3,Specialist,2019-03-19,5.79,20661773,P,22,S1,EMP00474,4.3,False,69.5,0,0,0,0
EMP00365,Najam Megantara,Sales,4,Lead,2021-05-08,3.65,21692208,L,23,S2,,4.0,True,43.8,1,0,0,0
EMP00366,Safina Mangunsong,Sales,3,Specialist,2021-05-10,3.64,13924512,L,46,S2,EMP00474,3.3,False,43.7,0,0,1,0
EMP00367,Jarwadi Saptono,Sales,1,Staff,2021-11-12,3.13,15940515,L,22,S1,EMP00474,4.0,True,37.6,1,0,1,0
EMP00368,Sarah Widodo,Sales,3,Specialist,2022-10-25,2.18,19525104,P,26,S1,EMP00474,3.7,False,26.2,0,0,0,0
EMP00369,"Bajragin Sitompul, M.Pd",Sales,1,Staff,2019-07-05,5.49,9408540,P,30,S1,EMP00474,3.7,False,65.9,0,0,1,0
EMP00370,Jamalia Utami,Sales,3,Specialist,2019-05-30,5.59,17877412,P,42,S1,EMP00474,2.9,True,67.1,1,1,0,0
EMP00371,"Vanya Laksita, M.Pd",Sales,1,Staff,2019-09-05,5.32,11806752,P,41,S1,EMP00474,3.0,False,63.8,0,0,1,0
EMP00372,Lasmanto Hidayat,Sales,3,Specialist,2023-03-11,1.81,22323114,P,36,S2,EMP00474,4.5,False,21.7,0,0,0,0
EMP00373,Laswi Suwarno,Sales,3,Specialist,2022-01-10,2.97,15629202,L,28,S1,EMP00474,3.6,False,35.6,0,0,1,0
EMP00374,Pangeran Iswahyudi,Sales,3,Specialist,2020-04-23,4.69,22452090,L,29,S1,EMP00474,3.5,False,56.3,0,0,0,0
EMP00375,Cinthia Usada,Sales,4,Lead,2022-08-14,2.38,25799981,P,35,S1,,2.8,False,28.6,0,1,0,0
EMP00376,"Cinthia Handayani, S.E.",Sales,3,Specialist,2022-05-16,2.63,18224730,P,47,S2,EMP00474,4.5,False,31.6,0,0,0,0
EMP00377,"Ifa Dabukke, S.Gz",Sales,3,Specialist,2023-07-23,1.44,20031807,P,51,S1,EMP00474,2.4,False,17.3,0,1,0,0
EMP00378,Wulan Hakim,Sales,3,Specialist,2021-09-18,3.29,16590070,L,38,S1,EMP00474,4.5,False,39.5,0,0,0,0
EMP00379,Kani Wahyudin,Sales,1,Staff,2022-12-07,2.07,11651464,L,36,S1,EMP00474,4.1,False,24.8,0,0,1,0
EMP00380,Dalima Prasasta,Sales,2,Senior Staff,2020-11-11,4.14,11353529,L,35,S2,EMP00474,2.9,False,49.7,0,1,1,0
EMP00381,dr. Karya Zulaika,Sales,1,Staff,2020-03-04,4.83,10831330,P,44,S1,EMP00474,4.4,True,58.0,1,0,1,0
EMP00382,"R.M. Cawisono Natsir, S.Pt",Sales,4,Lead,2019-09-11,5.31,18578471,P,44,S1,,3.2,False,63.7,0,0,0,0
EMP00383,drg. Raina Zulaika,Sales,3,Specialist,2023-08-05,1.41,21573927,P,48,S1,EMP00474,3.3,False,16.9,0,0,0,0
EMP00384,Jamal Padmasari,Sales,2,Senior Staff,2020-04-15,4.71,12970018,P,37,S1,EMP00474,2.7,False,56.5,0,1,1,0
EMP00385,Daru Hariyah,Sales,2,Senior Staff,2022-01-07,2.98,21476336,L,27,S2,EMP00474,2.8,True,35.8,1,1,0,0
EMP00386,"Dodo Haryanti, S.T.",Sales,2,Senior Staff,2018-09-25,6.27,13737955,L,28,S2,EMP00474,3.4,False,75.2,0,0,1,0
EMP00387,"Adika Hastuti, S.Pd",Sales,1,Staff,2022-07-25,2.44,11390722,L,32,S1,EMP00474,2.5,False,29.3,0,1,1,0
EMP00388,"Kenes Manullang, S.Pt",Sales,2,Senior Staff,2021-02-16,3.87,13594817,L,48,S1,EMP00474,3.9,False,46.4,0,0,1,0
EMP00389,Jelita Rahmawati,Sales,2,Senior Staff,2019-08-11,5.39,18971106,P,27,S1,EMP00474,3.6,True,64.7,1,0,0,0
EMP00390,Suci Anggraini,Sales,3,Specialist,2022-10-09,2.23,16229887,L,44,D3,EMP00474,2.5,True,26.8,1,1,0,0
EMP00391,"Hafshah Hasanah, S.Pd",Sales,1,Staff,2018-10-26,6.18,9904429,P,28,S2,EMP00474,2.5,False,74.2,0,1,1,0
EMP00392,Harjo Laksmiwati,Sales,3,Specialist,2021-03-05,3.82,18397527,L,42,S1,EMP00474,3.7,False,45.8,0,0,0,0
EMP00393,Dasa Wibowo,Sales,3,Specialist,2023-10-11,1.22,18578434,P,24,S1,EMP00474,3.4,False,14.6,0,0,0,0
EMP00394,dr. Ratih Sihombing,Sales,2,Senior Staff,2022-04-21,2.7,16676992,P,45,S1,EMP00474,3.4,False,32.4,0,0,0,0
EMP00395,"Ida Damanik, S.Sos",Sales,2,Senior Staff,2023-05-17,1.63,17530733,L,29,S1,EMP00474,2.7,False,19.6,0,1,0,0
EMP00396,Ajeng Pratiwi,Sales,1,Staff,2019-10-24,5.19,11350934,P,42,D3,EMP00474,2.6,False,62.3,0,1,1,0
EMP00397,"Hj. Victoria Hardiansyah, M.Ak",Sales,1,Staff,2021-06-11,3.56,15549358,L,44,S1,EMP00474,3.1,False,42.7,0,0,1,0
EMP00398,"Najwa Suwarno, S.H.",Sales,5,Manager,2019-11-10,5.14,29573079,L,45,S1,,2.7,False,61.7,0,1,0,1
EMP00399,dr. Gawati Usada,Sales,3,Specialist,2020-06-20,4.53,21057980,P,31,S1,EMP00474,3.0,True,54.4,1,0,0,0
EMP00400,Lukman Ramadan,Sales,2,Senior Staff,2021-08-30,3.34,11765710,L,23,S2,EMP00474,3.5,False,40.1,0,0,1,0
EMP00401,"Perkasa Wahyuni, S.E.I",Sales,3,Specialist,2019-11-10,5.14,20515241,P,30,S1,EMP00474,2.8,False,61.7,0,1,0,0
EMP00402,"Bakti Utami, S.Gz",Sales,1,Staff,2022-08-07,2.4,9131263,L,28,S2,EMP00474,4.7,False,28.8,0,0,1,0
EMP00403,Winda Farida,Sales,2,Senior Staff,2019-10-31,5.17,14636019,L,42,S2,EMP00474,3.0,False,62.0,0,0,1,0
EMP00404,Labuh Utama,Sales,1,Staff,2021-11-12,3.13,15038034,L,34,D3,EMP00474,3.0,False,37.6,0,0,1,0
EMP00405,"Diah Iswahyudi, S.Pd",Sales,2,Senior Staff,2023-07-07,1.49,14873543,L,45,S2,EMP00474,3.1,False,17.9,0,0,1,0
EMP00406,Ulva Agustina,Sales,1,Staff,2022-06-11,2.56,14153504,L,50,S1,EMP00474,4.0,False,30.7,0,0,1,0
EMP00407,Daliono Mustofa,Sales,2,Senior Staff,2021-02-04,3.9,17348757,P,25,D3,EMP00474,4.0,False,46.8,0,0,0,0
EMP00408,"Dr. Taufik Utama, M.TI.",Sales,1,Staff,2019-11-16,5.13,12511604,L,40,S1,EMP00474,2.3,True,61.6,1,1,1,0
EMP00409,T. Radika Marbun,Sales,2,Senior Staff,2022-02-19,2.86,13842753,L,37,S1,EMP00474,2.5,False,34.3,0,1,1,0
EMP00410,Yunita Laksmiwati,Sales,2,Senior Staff,2022-02-18,2.87,16600735,L,28,S3,EMP00474,2.8,True,34.4,1,1,0,0
EMP00411,"T. Pangeran Sirait, S.IP",Sales,1,Staff,2020-11-05,4.15,17443999,L,40,S1,EMP00474,2.7,False,49.8,0,1,0,0
EMP00412,Citra Megantara,Sales,2,Senior Staff,2020-11-19,4.11,16300563,L,34,S1,EMP00474,3.5,False,49.3,0,0,0,0
EMP00413,"Sutan Satya Wastuti, S.Sos",Sales,3,Specialist,2022-04-22,2.69,20088424,L,51,S1,EMP00474,3.0,False,32.3,0,0,0,0
EMP00414,"Drs. Karimah Iswahyudi, S.Sos",Sales,3,Specialist,2023-02-05,1.9,17585983,L,42,S1,EMP00474,4.5,False,22.8,0,0,0,0
EMP00415,Eman Nasyiah,Sales,2,Senior Staff,2019-09-22,5.28,15286574,P,51,S1,EMP00474,3.0,True,63.4,1,0,1,0
EMP00416,Jaeman Uwais,Sales,6,Senior Manager,2021-09-12,3.3,22941002,L,39,S2,,2.6,True,39.6,1,1,0,1
EMP00417,"Pangestu Wulandari, S.T.",Sales,1,Staff,2018-12-07,6.07,10840400,L,42,S3,EMP00474,2.4,True,72.8,1,1,1,0
EMP00418,drg. Yuni Uyainah,Sales,1,Staff,2019-06-05,5.57,10593215,L,28,S2,EMP00474,3.5,False,66.8,0,0,1,0
EMP00419,Cici Wulandari,Sales,2,Senior Staff,2023-10-22,1.19,15698579,P,50,S1,EMP00474,3.9,True,14.3,1,0,1,0
EMP00420,Jarwi Dongoran,Sales,3,Specialist,2022-11-10,2.14,17747940,L,32,S1,EMP00474,3.0,False,25.7,0,0,0,0
EMP00421,Drs. Jane Suryatmi,Sales,1,Staff,2023-04-24,1.69,13547320,L,29,S1,EMP00474,3.1,False,20.3,0,0,1,0
EMP00422,Marsudi Haryanto,Sales,2,Senior Staff,2022-11-04,2.16,17804274,P,41,S1,EMP00474,3.5,False,25.9,0,0,0,0
EMP00423,"Ridwan Hariyah, S.Pd",Sales,2,Senior Staff,2022-09-29,2.26,10727331,P,43,D3,EMP00474,3.8,True,27.1,1,0,1,0
EMP00424,"Hasan Latupono, S.E.I",Sales,3,Specialist,2019-11-25,5.1,16152463,P,29,S2,EMP00474,3.4,False,61.2,0,0,1,0
EMP00425,Warsita Firgantoro,Sales,3,Specialist,2023-03-01,1.84,18763147,L,31,S2,EMP00474,2.6,False,22.1,0,1,0,0
EMP00426,Nilam Latupono,Sales,3,Specialist,2019-11-10,5.14,16072164,L,24,S2,EMP00474,1.4,False,61.7,0,1,1,0
EMP00427,Daryani Nasyiah,Sales,4,Lead,2020-05-17,4.62,25388502,P,39,S2,,3.4,True,55.4,1,0,0,0
EMP00428,Harsanto Hasanah,Sales,3,Specialist,2021-07-01,3.5,20071002,L,42,S1,EMP00474,4.3,True,42.0,1,0,0,0
EMP00429,Salsabila Namaga,Sales,1,Staff,2021-10-09,3.23,8720540,L,33,S1,EMP00474,2.8,True,38.8,1,1,1,0
EMP00430,Rini Mangunsong,Sales,1,Staff,2019-05-03,5.66,11950721,L,47,S1,EMP00474,3.4,True,67.9,1,0,1,0
EMP00431,Safina Januar,Sales,1,Staff,2023-02-10,1.89,16274780,P,51,S1,EMP00474,3.5,True,22.7,1,0,0,0
EMP00432,"Dr. Raisa Wasita, S.T.",Sales,2,Senior Staff,2022-08-25,2.35,15732836,P,49,S1,EMP00474,3.0,False,28.2,0,0,1,0
EMP00433,Muhammad Uwais,Sales,4,Lead,2022-10-21,2.2,20392742,L,48,S1,,3.7,False,26.4,0,0,0,0
EMP00434,Ibun Handayani,Sales,4,Lead,2022-11-08,2.15,21711017,L,26,S2,,4.5,False,25.8,0,0,0,0
EMP00435,Sabar Tarihoran,Sales,1,Staff,2022-03-13,2.8,10696722,L,33,D3,EMP00474,2.7,False,33.6,0,1,1,0
EMP00436,Mahfud Uwais,Sales,3,Specialist,2021-01-20,3.95,24174319,L,50,S1,EMP00474,2.3,False,47.4,0,1,0,0
EMP00437,Ir. Gatot Halim,Sales,2,Senior Staff,2023-06-13,1.55,16759996,P,40,S2,EMP00474,5.0,False,18.6,0,0,0,0
EMP00438,Ika Nainggolan,Sales,1,Staff,2021-01-04,3.99,10916358,P,31,S2,EMP00474,4.1,False,47.9,0,0,1,0
EMP00439,Warta Hasanah,Sales,1,Staff,2022-12-17,2.04,15030658,L,47,S1,EMP00474,3.8,True,24.5,1,0,1,0
EMP00440,Mujur Prabowo,Sales,3,Specialist,2023-01-24,1.94,14682146,P,27,S1,EMP00474,2.9,False,23.3,0,1,1,0
EMP00441,"Manah Riyanti, S.Ked",Sales,2,Senior Staff,2020-10-17,4.21,17668576,L,31,S1,EMP00474,3.7,False,50.5,0,0,0,0
EMP00442,Panji Sitorus,Sales,4,Lead,2020-09-16,4.29,20628387,L,41,S1,,2.7,False,51.5,0,1,0,0
EMP00443,Budi Pratiwi,Sales,3,Specialist,2020-05-29,4.59,20567645,L,26,S1,EMP00474,4.3,True,55.1,1,0,0,0
EMP00444,Bagiya Puspasari,Sales,1,Staff,2022-07-22,2.44,10116397,L,25,D3,EMP00474,3.2,False,29.3,0,0,1,0
EMP00445,Langgeng Pratama,Sales,2,Senior Staff,2022-06-10,2.56,21732776,L,43,S1,EMP00474,3.6,False,30.7,0,0,0,0
EMP00446,"R.A. Julia Maulana, M.Ak",Sales,4,Lead,2020-09-16,4.29,18499142,P,27,S1,,4.0,False,51.5,0,0,0,0
EMP00447,Enteng Maulana,Sales,1,Staff,2023-02-14,1.88,11983929,L,47,S1,EMP00474,2.3,True,22.6,1,1,1,0
EMP00448,Kayun Ramadan,Sales,2,Senior Staff,2021-04-25,3.69,13869446,P,31,S2,EMP00474,3.1,False,44.3,0,0,1,0
EMP00449,"R.M. Balapati Wijayanti, S.Ked",Sales,3,Specialist,2018-10-30,6.17,21673618,L,26,D3,EMP00474,2.7,True,74.0,1,1,0,0
EMP00450,Aditya Tamba,Sales,4,Lead,2019-08-05,5.41,19030624,P,40,D3,,4.7,False,64.9,0,0,0,0
EMP00451,"KH. Dasa Rahmawati, S.Psi",Sales,3,Specialist,2023-03-26,1.77,17810076,L,48,S1,EMP00474,3.5,False,21.2,0,0,0,0
EMP00452,Cayadi Saptono,Sales,2,Senior Staff,2019-06-19,5.54,18000014,L,27,S1,EMP00474,4.4,False,66.5,0,0,0,0
EMP00453,Budi Andriani,Sales,2,Senior Staff,2022-05-09,2.65,13255739,L,27,S1,EMP00474,2.6,False,31.8,0,1,1,0
EMP00454,R. Panca Haryanto,Sales,2,Senior Staff,2020-10-18,4.2,16306155,P,24,S1,EMP00474,3.3,False,50.4,0,0,0,0
EMP00455,Melinda Tarihoran,Sales,1,Staff,2021-02-01,3.91,12093661,L,49,S1,EMP00474,3.0,True,46.9,1,0,1,0
EMP00456,Drs. Balangga Hartati,Sales,3,Specialist,2022-12-24,2.02,24196334,L,43,D3,EMP00474,3.4,False,24.2,0,0,0,0
EMP00457,Sutan Warsita Susanti,Sales,2,Senior Staff,2019-07-05,5.49,15861567,P,30,S1,EMP00474,3.8,False,65.9,0,0,1,0
EMP00458,Ozy Wahyuni,Sales,1,Staff,2019-09-02,5.33,12777445,L,46,S1,EMP00474,3.2,False,64.0,0,0,1,0
EMP00459,T. Jagapati Yuniar,Sales,1,Staff,2023-03-18,1.79,10806776,L,37,S1,EMP00474,3.5,False,21.5,0,0,1,0
EMP00460,Aswani Kuswandari,Sales,2,Senior Staff,2020-01-19,4.95,13152887,L,31,S1,EMP00474,2.9,True,59.4,1,1,1,0
EMP00461,"drg. Maria Kurniawan, M.Kom.",Sales,3,Specialist,2022-04-28,2.68,18106458,L,32,S1,EMP00474,4.0,False,32.2,0,0,0,0
EMP00462,"Maimunah Hidayanto, S.Pt",Sales,2,Senior Staff,2018-10-21,6.2,12935712,L,36,D3,EMP00474,2.1,True,74.4,1,1,1,0
EMP00463,Rachel Maulana,Sales,1,Staff,2023-11-24,1.1,10766304,L,24,S1,EMP00474,3.2,False,13.2,0,0,1,0
EMP00464,Budi Saefullah,Sales,1,Staff,2018-08-23,6.36,11793353,P,44,S1,EMP00474,3.9,False,76.3,0,0,1,0
EMP00465,Hj. Restu Pudjiastuti,Sales,1,Staff,2020-11-07,4.15,14288157,L,43,S1,EMP00474,3.2,False,49.8,0,0,1,0
EMP00466,"Jane Wibowo, M.Ak",Sales,2,Senior Staff,2021-05-12,3.64,17482189,P,23,S1,EMP00474,3.1,False,43.7,0,0,0,0
EMP00467,T. Jaeman Mayasari,Sales,3,Specialist,2023-09-19,1.28,19304168,L,24,S1,EMP00474,2.6,False,15.4,0,1,0,0
EMP00468,drg. Cinthia Latupono,Sales,2,Senior Staff,2023-11-13,1.13,11691060,P,50,S1,EMP00474,2.2,True,13.6,1,1,1,0
EMP00469,"Hj. Sadina Puspasari, S.Kom",Sales,3,Specialist,2021-07-07,3.49,14475508,L,29,S2,EMP00474,3.1,False,41.9,0,0,1,0
EMP00470,Mila Pradana,Sales,3,Specialist,2019-07-29,5.43,21220567,P,50,S1,EMP00474,3.8,True,65.2,1,0,0,0
EMP00471,Jessica Hasanah,Sales,2,Senior Staff,2023-05-26,1.6,15592454,P,24,S1,EMP00474,3.8,False,19.2,0,0,1,0
EMP00472,Lidya Kuswoyo,Sales,2,Senior Staff,2022-11-03,2.16,17822411,P,47,S1,EMP00474,3.5,True,25.9,1,0,0,0
EMP00473,Maria Sihotang,Sales,1,Staff,2020-03-07,4.82,15356700,P,22,S1,EMP00474,2.7,False,57.8,0,1,1,0
EMP00474,"Dodo Wahyudin, S.E.I",Sales,4,Lead,2019-01-19,5.95,19510506,L,37,S1,,3.5,True,71.4,1,0,0,0
EMP00475,"Virman Kusmawati, S.Pt",Sales,3,Specialist,2019-06-14,5.55,17140347,L,45,D3,EMP00474,3.1,True,66.6,1,0,0,0
EMP00476,Radika Hutasoit,Sales,1,Staff,2023-10-17,1.21,10696957,P,31,S1,EMP00474,3.2,False,14.5,0,0,1,0
EMP00477,Ian Kuswoyo,Sales,1,Staff,2019-04-10,5.73,13961054,L,31,S1,EMP00474,2.3,True,68.8,1,1,1,0
EMP00478,"Ulya Wahyudin, S.E.I",Sales,2,Senior Staff,2022-02-22,2.86,13927118,P,41,S1,EMP00474,3.9,True,34.3,1,0,1,0
EMP00479,Dt. Langgeng Purwanti,Sales,1,Staff,2021-12-16,3.04,12275897,P,37,S1,EMP00474,3.9,False,36.5,0,0,1,0
EMP00480,Tgk. Mumpuni Maheswara,Sales,3,Specialist,2023-03-04,1.83,19357274,L,47,S2,EMP00474,4.0,False,22.0,0,0,0,0
EMP00481,Kamila Widiastuti,Sales,2,Senior Staff,2021-02-06,3.9,15314249,L,35,S1,EMP00474,4.2,False,46.8,0,0,1,0
EMP00482,"dr. Taswir Habibi, S.Pd",Sales,3,Specialist,2019-04-07,5.74,14146018,L,49,S2,EMP00474,3.0,False,68.9,0,0,1,0
EMP00483,Tgk. Kamila Jailani,Sales,3,Specialist,2021-07-18,3.46,18174005,L,37,S1,EMP00474,3.0,False,41.5,0,0,0,0
EMP00484,Drs. Gabriella Mangunsong,Sales,2,Senior Staff,2020-01-08,4.98,15126997,L,25,S1,EMP00474,3.1,True,59.8,1,0,1,0
EMP00485,"Jaya Prasetyo, S.IP",Sales,2,Senior Staff,2021-07-28,3.43,16821660,L,40,S1,EMP00474,4.6,False,41.2,0,0,0,0
EMP00486,Zulfa Puspita,Sales,2,Senior Staff,2023-04-30,1.67,16263866,P,34,S2,EMP00474,2.9,False,20.0,0,1,0,0
EMP00487,Calista Setiawan,Sales,2,Senior Staff,2019-12-31,5.0,9998924,L,38,S1,EMP00474,2.9,False,60.0,0,1,1,0
EMP00488,R.A. Yani Aryani,Sales,1,Staff,2021-07-18,3.46,12394252,L,22,S2,EMP00474,2.8,True,41.5,1,1,1,0
EMP00489,"Drs. Vivi Oktaviani, M.Ak",Sales,2,Senior Staff,2023-02-13,1.88,15283209,P,32,S1,EMP00474,3.3,False,22.6,0,0,1,0
EMP00490,"Margana Puspita, S.Ked",Sales,1,Staff,2020-06-20,4.53,13179840,P,22,D3,EMP00474,3.2,False,54.4,0,0,1,0
EMP00491,Hj. Yance Santoso,Finance,4,Lead,2023-06-30,1.51,20578127,P,45,S2,,3.4,False,18.1,0,0,0,0
EMP00492,Cemeti Saputra,Finance,1,Staff,2023-07-17,1.46,11066184,L,40,S1,EMP00523,2.3,False,17.5,0,1,1,0
EMP00493,"Vanesa Saragih, S.Psi",Finance,1,Staff,2021-05-24,3.61,12502330,P,34,S1,EMP00523,2.1,False,43.3,0,1,1,0
EMP00494,Agnes Najmudin,Finance,3,Specialist,2022-05-23,2.61,15534458,P,35,S1,EMP00523,2.6,False,31.3,0,1,1,0
EMP00495,"R. Padmi Wahyuni, S.Sos",Finance,3,Specialist,2022-04-10,2.73,19382354,L,44,S2,EMP00523,2.0,False,32.8,0,1,0,0
EMP00496,Caket Usada,Finance,2,Senior Staff,2022-09-03,2.33,16533069,L,43,D3,EMP00523,4.2,False,28.0,0,0,0,0
EMP00497,Bakijan Nuraini,Finance,3,Specialist,2020-08-16,4.38,16838170,P,41,S1,EMP00523,5.0,False,52.6,0,0,0,0
EMP00498,Harimurti Andriani,Finance,3,Specialist,2021-02-13,3.88,15327614,P,50,S1,EMP00523,4.4,False,46.6,0,0,1,0
EMP00499,Jasmin Manullang,Finance,1,Staff,2019-05-05,5.66,13196805,L,27,S1,EMP00523,3.0,False,67.9,0,0,1,0
EMP00500,Ira Simbolon,Finance,2,Senior Staff,2019-08-11,5.39,19182412,L,37,D3,EMP00523,3.0,False,64.7,0,0,0,0
EMP00501,"Drs. Lembah Hutasoit, S.Gz",Finance,1,Staff,2018-08-22,6.36,14448316,L,22,S1,EMP00523,4.5,False,76.3,0,0,1,0
EMP00502,Candrakanta Safitri,Finance,1,Staff,2019-07-17,5.46,12563358,L,26,S1,EMP00523,3.8,False,65.5,0,0,1,0
EMP00503,Mursita Hutapea,Finance,3,Specialist,2020-05-25,4.6,26575736,P,36,S1,EMP00523,4.3,False,55.2,0,0,0,0
EMP00504,Maimunah Wijayanti,Finance,2,Senior Staff,2022-05-27,2.6,19152270,P,32,S1,EMP00523,3.9,False,31.2,0,0,0,0
EMP00505,Nova Sudiati,Finance,3,Specialist,2021-08-11,3.39,19553877,P,37,S2,EMP00523,3.1,False,40.7,0,0,0,0
EMP00506,Lidya Saputra,Finance,3,Specialist,2019-09-07,5.32,21766035,L,47,S1,EMP00523,3.5,False,63.8,0,0,0,0
EMP00507,Perkasa Mulyani,Finance,2,Senior Staff,2019-02-15,5.88,16849327,P,35,D3,EMP00523,4.2,False,70.6,0,0,0,0
EMP00508,Gangsar Astuti,Finance,3,Specialist,2023-09-04,1.33,18800533,P,44,S1,EMP00523,4.4,False,16.0,0,0,0,0
EMP00509,Edi Wastuti,Finance,2,Senior Staff,2023-04-22,1.69,17378784,P,36,D3,EMP00523,3.9,False,20.3,0,0,0,0
EMP00510,"Lega Laksita, M.TI.",Finance,3,Specialist,2022-07-05,2.49,20571937,L,23,S1,EMP00523,3.3,False,29.9,0,0,0,0
EMP00511,"Gaiman Gunawan, S.H.",Finance,1,Staff,2018-08-07,6.4,13078894,L,28,S1,EMP00523,2.9,False,76.8,0,1,1,0
EMP00512,Rahayu Hakim,Finance,1,Staff,2021-12-29,3.01,10318064,P,41,S1,EMP00523,3.4,False,36.1,0,0,1,0
EMP00513,Damu Sihombing,Finance,3,Specialist,2022-01-07,2.98,15959533,L,26,S2,EMP00523,4.2,False,35.8,0,0,1,0
EMP00514,Pranata Mandala,Finance,2,Senior Staff,2021-09-30,3.25,15878848,L,42,S1,EMP00523,3.8,False,39.0,0,0,1,0
EMP00515,"T. Elvin Simbolon, S.IP",Finance,1,Staff,2019-11-09,5.14,14157096,P,50,S1,EMP00523,2.8,True,61.7,1,1,1,0
EMP00516,Jamal Astuti,Finance,2,Senior Staff,2022-07-02,2.5,15742450,L,46,D3,EMP00523,3.8,False,30.0,0,0,1,0
EMP00517,Cager Wibowo,Finance,1,Staff,2020-04-18,4.7,12672929,L,44,S1,EMP00523,4.3,False,56.4,0,0,1,0
EMP00518,H. Dartono Mardhiyah,Finance,3,Specialist,2019-01-03,5.99,21742538,L,31,S2,EMP00523,3.8,False,71.9,0,0,0,0
EMP00519,Ir. Reksa Thamrin,Finance,1,Staff,2021-01-11,3.97,13679462,L,23,S1,EMP00523,3.5,False,47.6,0,0,1,0
EMP00520,Hasta Gunarto,Finance,2,Senior Staff,2022-02-01,2.91,16100383,P,28,S1,EMP00523,3.7,False,34.9,0,0,1,0
EMP00521,Anita Haryanti,Finance,1,Staff,2023-09-21,1.28,12903657,L,32,D3,EMP00523,4.4,False,15.4,0,0,1,0
EMP00522,Setya Sihotang,Finance,1,Staff,2023-08-03,1.41,11932657,L,44,S1,EMP00523,2.3,False,16.9,0,1,1,0
EMP00523,drg. Queen Waskita,Finance,4,Lead,2021-12-03,3.08,22990600,L,50,S1,,4.1,False,37.0,0,0,0,0
EMP00524,"Suci Agustina, S.Pd",Finance,3,Specialist,2022-08-21,2.36,17384694,L,44,S2,EMP00523,3.1,True,28.3,1,0,0,0
EMP00525,Halim Damanik,Finance,3,Specialist,2023-06-13,1.55,23316319,L,29,S1,EMP00523,3.0,False,18.6,0,0,0,0
EMP00526,Ella Safitri,Finance,1,Staff,2019-07-10,5.48,15222286,P,35,S2,EMP00523,3.2,False,65.8,0,0,1,0
EMP00527,Yance Tarihoran,Finance,3,Specialist,2019-01-29,5.92,21746338,P,46,S1,EMP00523,4.0,False,71.0,0,0,0,0
EMP00528,Ibrani Kurniawan,Finance,2,Senior Staff,2020-04-09,4.73,19856865,L,47,S1,EMP00523,3.5,False,56.8,0,0,0,0
EMP00529,Ibrani Rahmawati,Finance,1,Staff,2023-05-18,1.62,12476546,L,44,S2,EMP00523,2.5,False,19.4,0,1,1,0
EMP00530,Paramita Hutapea,Finance,4,Lead,2022-09-25,2.27,23643052,L,29,S2,,4.1,False,27.2,0,0,0,0
EMP00531,Ira Sirait,Finance,4,Lead,2019-07-31,5.42,19856364,L,37,S1,,3.3,False,65.0,0,0,0,0
EMP00532,Ganda Narpati,Finance,2,Senior Staff,2019-04-17,5.71,12817353,L,24,S1,EMP00523,3.2,False,68.5,0,0,1,0
EMP00533,Kajen Usada,Finance,3,Specialist,2022-05-25,2.6,21231587,L,30,S1,EMP00523,2.1,False,31.2,0,1,0,0
EMP00534,Karta Melani,Finance,1,Staff,2019-08-03,5.41,13156293,P,23,S2,EMP00523,2.8,False,64.9,0,1,1,0
EMP00535,Utama Tampubolon,Finance,2,Senior Staff,2021-12-03,3.08,13547270,P,50,D3,EMP00523,3.8,False,37.0,0,0,1,0
EMP00536,Titi Yuliarti,Finance,1,Staff,2019-07-23,5.44,10661151,L,44,S1,EMP00523,4.2,False,65.3,0,0,1,0
EMP00537,"R. Gilda Jailani, S.E.I",Finance,1,Staff,2020-03-17,4.79,12901947,L,49,S1,EMP00523,2.7,False,57.5,0,1,1,0
EMP00538,Faizah Natsir,Finance,2,Senior Staff,2023-11-14,1.13,17772188,P,22,S1,EMP00523,3.4,False,13.6,0,0,0,0
EMP00539,R. Vanya Yolanda,Finance,2,Senior Staff,2023-11-02,1.16,14451878,L,30,S1,EMP00523,2.9,False,13.9,0,1,1,0
EMP00540,Cecep Utami,Finance,2,Senior Staff,2021-06-23,3.52,18039335,L,41,S1,EMP00523,4.1,False,42.2,0,0,0,0
EMP00541,Malika Pratiwi,Finance,3,Specialist,2022-09-22,2.28,20342812,P,23,S2,EMP00523,3.7,False,27.4,0,0,0,0
EMP00542,"Drs. Ikin Zulaika, M.Farm",Finance,2,Senior Staff,2020-07-04,4.49,15197973,L,45,S1,EMP00523,3.0,False,53.9,0,0,1,0
EMP00543,"Makara Oktaviani, S.Psi",Finance,1,Staff,2023-03-22,1.78,10061229,L,31,S1,EMP00523,3.9,False,21.4,0,0,1,0
EMP00544,"Hj. Iriana Maryadi, M.M.",Finance,1,Staff,2022-05-19,2.62,15797495,L,30,S1,EMP00523,3.3,False,31.4,0,0,1,0
EMP00545,Jarwadi Handayani,Finance,1,Staff,2019-04-09,5.73,12618003,L,41,S1,EMP00523,2.3,False,68.8,0,1,1,0
EMP00546,"Gadang Saefullah, M.Farm",Finance,2,Senior Staff,2021-01-24,3.93,17754535,L,34,S2,EMP00523,3.4,False,47.2,0,0,0,0
EMP00547,Garan Mayasari,Finance,3,Specialist,2023-02-21,1.86,18256020,P,35,S1,EMP00523,2.6,True,22.3,1,1,0,0
