employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim,avg_salary,p25_salary,p50_salary,p75_salary,n_employees,salary_position,salary_gap_to_median
EMP00504,Maimunah Wijayanti,Finance,2,Senior Staff,2022-05-27,2.6,19152270,P,32,S1,EMP00523,3.9,False,16640933.75,15606330.75,16691198.0,17838974.75,16,above_p75,0.1474472952750306
EMP00505,Nova Sudiati,Finance,3,Specialist,2021-08-11,3.39,19553877,P,37,S2,EMP00523,3.1,False,19666503.23529412,17384694.0,19553877.0,21742538.0,17,p50_to_p75,0.0
EMP00506,Lidya Saputra,Finance,3,Specialist,2019-09-07,5.32,21766035,L,47,S1,EMP00523,3.5,False,19666503.23529412,17384694.0,19553877.0,21742538.0,17,above_p75,0.1131314265708023
EMP00507,Perkasa Mulyani,Finance,2,Senior Staff,2019-02-15,5.88,16849327,P,35,D3,EMP00523,4.2,False,16640933.75,15606330.75,16691198.0,17838974.75,16,p50_to_p75,0.009473795709570996
EMP00508,Gangsar Astuti,Finance,3,Specialist,2023-09-04,1.33,18800533,P,44,S1,EMP00523,4.4,False,19666503.23529412,17384694.0,19553877.0,21742538.0,17,p25_to_p50,-0.038526579664994315
EMP00509,Edi Wastuti,Finance,2,Senior Staff,2023-04-22,1.69,17378784,P,36,D3,EMP00523,3.9,False,16640933.75,15606330.75,16691198.0,17838974.75,16,p50_to_p75,0.041194526600187714
EMP00510,"Lega Laksita, M.TI.",Finance,3,Specialist,2022-07-05,2.49,20571937,L,23,S1,EMP00523,3.3,False,19666503.23529412,17384694.0,19553877.0,21742538.0,17,p50_to_p75,0.052064355319408014
EMP00511,"Gaiman Gunawan, S.H.",Finance,1,Staff,2018-08-07,6.4,13078894,L,28,S1,EMP00523,2.9,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,p50_to_p75,0.013647578254707776
EMP00512,Rahayu Hakim,Finance,1,Staff,2021-12-29,3.01,10318064,P,41,S1,EMP00523,3.4,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,below_p25,-0.20032377463437787
EMP00513,Damu Sihombing,Finance,3,Specialist,2022-01-07,2.98,15959533,L,26,S2,EMP00523,4.2,False,19666503.23529412,17384694.0,19553877.0,21742538.0,17,below_p25,-0.18381745983162315
EMP00514,Pranata Mandala,Finance,2,Senior Staff,2021-09-30,3.25,15878848,L,42,S1,EMP00523,3.8,False,16640933.75,15606330.75,16691198.0,17838974.75,16,p25_to_p50,-0.04866936453572716
EMP00515,"T. Elvin Simbolon, S.IP",Finance,1,Staff,2019-11-09,5.14,14157096,P,50,S1,EMP00523,2.8,True,12988308.363636363,12482992.0,12902802.0,13866212.0,22,above_p75,0.09721097789456895
EMP00516,Jamal Astuti,Finance,2,Senior Staff,2022-07-02,2.5,15742450,L,46,D3,EMP00523,3.8,False,16640933.75,15606330.75,16691198.0,17838974.75,16,p25_to_p50,-0.056841216550184114
EMP00517,Cager Wibowo,Finance,1,Staff,2020-04-18,4.7,12672929,L,44,S1,EMP00523,4.3,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,p25_to_p50,-0.017815742658067603
EMP00518,H. Dartono Mardhiyah,Finance,3,Specialist,2019-01-03,5.99,21742538,L,31,S2,EMP00523,3.8,False,19666503.23529412,17384694.0,19553877.0,21742538.0,17,above_p75,0.11192977229017038
EMP00519,Ir. Reksa Thamrin,Finance,1,Staff,2021-01-11,3.97,13679462,L,23,S1,EMP00523,3.5,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,p50_to_p75,0.06019312704325774
EMP00520,Hasta Gunarto,Finance,2,Senior Staff,2022-02-01,2.91,16100383,P,28,S1,EMP00523,3.7,False,16640933.75,15606330.75,16691198.0,17838974.75,16,p25_to_p50,-0.035396800157783764
EMP00521,Anita Haryanti,Finance,1,Staff,2023-09-21,1.28,12903657,L,32,D3,EMP00523,4.4,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,p50_to_p75,6.626467646329844e-05
EMP00522,Setya Sihotang,Finance,1,Staff,2023-08-03,1.41,11932657,L,44,S1,EMP00523,2.3,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,below_p25,-0.07518870707308381
EMP00523,drg. Queen Waskita,Finance,4,Lead,2021-12-03,3.08,22990600,L,50,S1,,4.1,False,23396251.4,20578127.0,22990600.0,23643052.0,5,p50_to_p75,0.0
EMP00524,"Suci Agustina, S.Pd",Finance,3,Specialist,2022-08-21,2.36,17384694,L,44,S2,EMP00523,3.1,True,19666503.23529412,17384694.0,19553877.0,21742538.0,17,p25_to_p50,-0.11093365269710963
EMP00525,Halim Damanik,Finance,3,Specialist,2023-06-13,1.55,23316319,L,29,S1,EMP00523,3.0,False,19666503.23529412,17384694.0,19553877.0,21742538.0,17,above_p75,0.19241411818229193
EMP00526,Ella Safitri,Finance,1,Staff,2019-07-10,5.48,15222286,P,35,S2,EMP00523,3.2,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,above_p75,0.17976591441145884
EMP00527,Yance Tarihoran,Finance,3,Specialist,2019-01-29,5.92,21746338,P,46,S1,EMP00523,4.0,False,19666503.23529412,17384694.0,19553877.0,21742538.0,17,above_p75,0.11212410715276566
EMP00528,Ibrani Kurniawan,Finance,2,Senior Staff,2020-04-09,4.73,19856865,L,47,S1,EMP00523,3.5,False,16640933.75,15606330.75,16691198.0,17838974.75,16,above_p75,0.18966086197048287
EMP00529,Ibrani Rahmawati,Finance,1,Staff,2023-05-18,1.62,12476546,L,44,S2,EMP00523,2.5,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,below_p25,-0.03303592506495876
EMP00530,Paramita Hutapea,Finance,4,Lead,2022-09-25,2.27,23643052,L,29,S2,,4.1,False,23396251.4,20578127.0,22990600.0,23643052.0,5,above_p75,0.028379076666115718
EMP00531,Ira Sirait,Finance,4,Lead,2019-07-31,5.42,19856364,L,37,S1,,3.3,False,23396251.4,20578127.0,22990600.0,23643052.0,5,below_p25,-0.13632684662427252
EMP00532,Ganda Narpati,Finance,2,Senior Staff,2019-04-17,5.71,12817353,L,24,S1,EMP00523,3.2,False,16640933.75,15606330.75,16691198.0,17838974.75,16,below_p25,-0.23208909270622755
EMP00533,Kajen Usada,Finance,3,Specialist,2022-05-25,2.6,21231587,L,30,S1,EMP00523,2.1,False,19666503.23529412,17384694.0,19553877.0,21742538.0,17,p50_to_p75,0.08579935324334913
EMP00534,Karta Melani,Finance,1,Staff,2019-08-03,5.41,13156293,P,23,S2,EMP00523,2.8,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,p50_to_p75,0.019646197779366062
EMP00535,Utama Tampubolon,Finance,2,Senior Staff,2021-12-03,3.08,13547270,P,50,D3,EMP00523,3.8,False,16640933.75,15606330.75,16691198.0,17838974.75,16,below_p25,-0.1883584389808329
EMP00536,Titi Yuliarti,Finance,1,Staff,2019-07-23,5.44,10661151,L,44,S1,EMP00523,4.2,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,below_p25,-0.17373365878202268
EMP00537,"R. Gilda Jailani, S.E.I",Finance,1,Staff,2020-03-17,4.79,12901947,L,49,S1,EMP00523,2.7,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,p25_to_p50,-6.626467646329844e-05
EMP00538,Faizah Natsir,Finance,2,Senior Staff,2023-11-14,1.13,17772188,P,22,S1,EMP00523,3.4,False,16640933.75,15606330.75,16691198.0,17838974.75,16,p50_to_p75,0.06476407505321068
EMP00539,R. Vanya Yolanda,Finance,2,Senior Staff,2023-11-02,1.16,14451878,L,30,S1,EMP00523,2.9,False,16640933.75,15606330.75,16691198.0,17838974.75,16,below_p25,-0.13416173003279933
EMP00540,Cecep Utami,Finance,2,Senior Staff,2021-06-23,3.52,18039335,L,41,S1,EMP00523,4.1,False,16640933.75,15606330.75,16691198.0,17838974.75,16,above_p75,0.08076933722792097
EMP00541,Malika Pratiwi,Finance,3,Specialist,2022-09-22,2.28,20342812,P,23,S2,EMP00523,3.7,False,19666503.23529412,17384694.0,19553877.0,21742538.0,17,p50_to_p75,0.040346730216212365
EMP00542,"Drs. Ikin Zulaika, M.Farm",Finance,2,Senior Staff,2020-07-04,4.49,15197973,L,45,S1,EMP00523,3.0,False,16640933.75,15606330.75,16691198.0,17838974.75,16,below_p25,-0.08946182293206276
EMP00543,"Makara Oktaviani, S.Psi",Finance,1,Staff,2023-03-22,1.78,10061229,L,31,S1,EMP00523,3.9,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,below_p25,-0.22022914092613372
EMP00544,"Hj. Iriana Maryadi, M.M.",Finance,1,Staff,2022-05-19,2.62,15797495,L,30,S1,EMP00523,3.3,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,above_p75,0.22434607614687105
EMP00545,Jarwadi Handayani,Finance,1,Staff,2019-04-09,5.73,12618003,L,41,S1,EMP00523,2.3,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,p25_to_p50,-0.022072647476106353
EMP00546,"Gadang Saefullah, M.Farm",Finance,2,Senior Staff,2021-01-24,3.93,17754535,L,34,S2,EMP00523,3.4,False,16640933.75,15606330.75,16691198.0,17838974.75,16,p50_to_p75,0.06370645174780144
EMP00547,Garan Mayasari,Finance,3,Specialist,2023-02-21,1.86,18256020,P,35,S1,EMP00523,2.6,True,19666503.23529412,17384694.0,19553877.0,21742538.0,17,p25_to_p50,-0.0663733846745584
EMP00548,Galak Hariyah,Finance,1,Staff,2022-09-24,2.27,13928462,L,50,S1,EMP00523,3.5,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,above_p75,0.07949126089046395
EMP00549,Ani Hakim,Finance,4,Lead,2019-05-17,5.63,29913114,L,28,S2,,2.4,False,23396251.4,20578127.0,22990600.0,23643052.0,5,above_p75,0.30110192861430324
EMP00550,Yance Suwarno,Finance,1,Staff,2023-02-23,1.85,16399620,L,22,S2,EMP00523,3.2,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,above_p75,0.2710122963988752
EMP00551,Mariadi Iswahyudi,HR,1,Staff,2022-09-12,2.3,8535808,L,23,S1,EMP00575,4.1,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,p25_to_p50,-0.0031020620578253518
EMP00552,Ir. Ophelia Winarno,HR,2,Senior Staff,2021-04-24,3.69,14485759,L,37,S1,EMP00575,1.6,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,above_p75,0.187948250650262
EMP00553,Ratna Puspasari,HR,2,Senior Staff,2020-12-22,4.02,11941246,L,27,S1,EMP00575,3.0,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,p25_to_p50,-0.02072219368799118
EMP00554,"H. Umar Gunarto, M.M.",HR,2,Senior Staff,2023-05-26,1.6,12848537,L,46,S2,EMP00575,4.6,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,p50_to_p75,0.053682934568024046
EMP00555,"Drs. Martana Nainggolan, S.Psi",HR,2,Senior Staff,2022-05-23,2.61,11898003,P,33,S1,EMP00575,3.3,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,p25_to_p50,-0.02426846600985359
EMP00556,Dr. Olivia Maryadi,HR,1,Staff,2021-04-13,3.72,13792184,L,28,S1,EMP00575,3.3,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,above_p75,0.6107906585198559
EMP00557,Ihsan Jailani,HR,2,Senior Staff,2019-11-21,5.11,11916543,L,46,D3,EMP00575,3.2,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,p25_to_p50,-0.022748037527848895
EMP00558,"Tgk. Nasab Hutasoit, M.TI.",HR,2,Senior Staff,2020-08-25,4.35,8807486,L,36,D3,EMP00575,3.3,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,below_p25,-0.2777156111511538
EMP00559,"Cawuk Gunarto, S.H.",HR,1,Staff,2018-12-02,6.08,8162201,L,27,D3,EMP00575,2.9,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,below_p25,-0.046735663926653945
EMP00560,"Maida Farida, M.TI.",HR,2,Senior Staff,2019-03-31,5.75,13262630,P,48,D3,EMP00575,2.4,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,above_p75,0.08764187693041726
EMP00561,Drs. Capa Utama,HR,1,Staff,2023-09-02,1.33,10646068,L,39,S1,EMP00575,4.7,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,above_p75,0.24335543118966257
EMP00562,Intan Wibisono,HR,1,Staff,2023-03-22,1.78,8337793,L,42,S1,EMP00575,2.6,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,below_p25,-0.02622825528775973
EMP00563,Vicky Sirait,HR,1,Staff,2023-07-18,1.46,10454604,L,26,S1,EMP00575,3.2,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,above_p75,0.2209943299570481
EMP00564,"Liman Habibi, S.Psi",HR,2,Senior Staff,2019-01-06,5.98,10789415,L,23,S1,EMP00575,2.9,True,12172378.157894736,11711328.5,12193931.0,13045267.0,19,below_p25,-0.11518156040082562
EMP00565,Gambira Kuswoyo,HR,1,Staff,2022-10-15,2.21,8534639,P,29,S3,EMP00575,3.9,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,p25_to_p50,-0.003238589694043786
EMP00566,Ir. Harsana Suryono,HR,2,Senior Staff,2019-03-02,5.83,13764271,L,51,D3,EMP00575,3.7,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,above_p75,0.12878045644181518
EMP00567,Tari Wahyuni,HR,1,Staff,2019-05-10,5.65,8545536,P,35,S1,EMP00575,2.5,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,p25_to_p50,-0.001965927887480673
EMP00568,R. Juli Hutapea,HR,1,Staff,2022-04-18,2.7,7149527,P,38,S1,EMP00575,3.3,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,below_p25,-0.16500596972636894
EMP00569,Hj. Dinda Tampubolon,HR,2,Senior Staff,2018-07-20,6.45,11921099,L,27,S1,EMP00575,2.4,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,p25_to_p50,-0.022374409040038033
EMP00570,Safina Wijayanti,HR,1,Staff,2018-09-21,6.28,8064339,P,24,S2,EMP00575,2.6,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,below_p25,-0.05816497747294003
EMP00571,Diah Riyanti,HR,2,Senior Staff,2022-07-20,2.45,12897404,L,50,S1,EMP00575,4.3,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,p50_to_p75,0.05769041993102962
EMP00572,"Chelsea Saragih, M.Pd",HR,2,Senior Staff,2019-10-04,5.24,11023784,L,41,S2,EMP00575,3.8,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,below_p25,-0.0959614254008818
EMP00573,Syahrini Sitompul,HR,2,Senior Staff,2019-02-03,5.91,12425047,L,35,S1,EMP00575,2.7,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,p50_to_p75,0.018953362947518728
EMP00574,"R. Salsabila Novitasari, S.Pt",HR,3,Specialist,2022-01-28,2.92,11107584,L,29,S1,EMP00575,3.0,False,14061146.75,13498074.75,14376049.0,14939121.0,4,below_p25,-0.22735488728509481
EMP00575,"Mumpuni Anggraini, M.TI.",HR,4,Lead,2020-05-22,4.61,18911107,P,46,S2,,3.0,False,18911107.0,18911107.0,18911107.0,18911107.0,1,above_p75,0.0
EMP00576,Anita Tarihoran,HR,1,Staff,2019-12-05,5.07,8562369,L,43,S1,EMP00575,2.2,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,p50_to_p75,0.0
EMP00577,Elvina Prabowo,HR,2,Senior Staff,2019-07-08,5.48,13100305,L,49,D3,EMP00575,3.1,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,above_p75,0.07432992691200237
EMP00578,Vivi Laksita,HR,2,Senior Staff,2019-07-12,5.47,10181430,L,34,S1,EMP00575,2.7,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,below_p25,-0.1650411995934699
EMP00579,Darmanto Mandala,HR,1,Staff,2022-05-03,2.66,10434329,P,43,D3,EMP00575,2.8,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,p50_to_p75,0.21862641051793025
EMP00580,Bahuwarna Sihombing,HR,3,Specialist,2020-04-18,4.7,14457193,L,27,S1,EMP00575,2.9,False,14061146.75,13498074.75,14376049.0,14939121.0,4,p50_to_p75,0.005644388106913103
EMP00581,"Puti Ophelia Namaga, M.TI.",HR,5,Manager,2022-10-06,2.24,24784052,P,39,S1,,3.3,False,24784052.0,24784052.0,24784052.0,24784052.0,1,above_p75,0.0
EMP00582,Mitra Sirait,HR,2,Senior Staff,2021-05-19,3.62,12990229,P,31,S1,EMP00575,3.9,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,p50_to_p75,0.06530281334214537
EMP00583,"Drs. Cahyadi Riyanti, S.Sos",HR,3,Specialist,2022-03-23,2.78,14294905,L,31,S1,EMP00575,3.5,False,14061146.75,13498074.75,14376049.0,14939121.0,4,p25_to_p50,-0.005644388106913103
EMP00584,Carub Najmudin,HR,1,Staff,2022-01-04,2.99,8652725,P,47,S1,EMP00575,3.0,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,p50_to_p75,0.010552686995853601
EMP00585,"Ir. Yessi Marbun, M.M.",HR,1,Staff,2021-08-22,3.36,10920849,P,51,S1,EMP00575,3.9,False,9369046.266666668,8436216.0,8562369.0,10444466.5,15,above_p75,0.27544713384812075
EMP00586,Hendra Utama,HR,1,Staff,2019-09-15,5.3,9742723,L,40,S2,EMP00575,3.3,True,9369046.266666668,8436216.0,8562369.0,10444466.5,15,p50_to_p75,0.1378536711043404
EMP00587,"Najib Prakasa, M.M.",HR,2,Senior Staff,2019-10-30,5.17,12193931,L,43,S1,EMP00575,2.9,True,12172378.157894736,11711328.5,12193931.0,13045267.0,19,p50_to_p75,0.0
EMP00588,Tgk. Umi Hassanah,HR,2,Senior Staff,2021-08-15,3.38,11524654,L,29,S1,EMP00575,3.9,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,below_p25,-0.05488607406422096
EMP00589,Kasusra Permadi,HR,3,Specialist,2022-02-21,2.86,16384905,L,35,S1,EMP00575,3.4,False,14061146.75,13498074.75,14376049.0,14939121.0,4,above_p75,0.13973630724269234
EMP00590,Yessi Halimah,HR,2,Senior Staff,2022-09-04,2.32,13303412,P,28,S1,EMP00575,2.9,False,12172378.157894736,11711328.5,12193931.0,13045267.0,19,above_p75,0.09098632754277518
EMP00591,"R.A. Kartika Wastuti, M.Farm",Operations,2,Senior Staff,2020-01-28,4.93,10982731,P,22,S3,EMP00601,4.3,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,p50_to_p75,0.0
EMP00592,Malika Suryono,Operations,2,Senior Staff,2022-07-21,2.45,10421505,P,30,S2,EMP00601,4.3,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,p25_to_p50,-0.05110076901637671
EMP00593,"dr. Jefri Nuraini, S.Farm",Operations,2,Senior Staff,2022-12-06,2.07,9950547,P,43,S1,EMP00601,2.3,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,below_p25,-0.09398245299825699
EMP00594,Rendy Pangestu,Operations,1,Staff,2018-12-26,6.02,7534404,L,26,S2,EMP00601,3.6,False,9570971.75,8127526.25,9317725.5,11166048.5,44,below_p25,-0.1913902164213788
EMP00595,"Drs. Cahyo Ramadan, S.Gz",Operations,2,Senior Staff,2019-01-21,5.94,12244896,L,30,S1,EMP00601,3.3,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,above_p75,0.1149226909044754
EMP00596,"Jaya Wahyudin, M.Pd",Operations,1,Staff,2023-07-16,1.46,10899263,L,46,D3,EMP00601,4.5,False,9570971.75,8127526.25,9317725.5,11166048.5,44,p50_to_p75,0.16973428762201676
EMP00597,Narji Maryati,Operations,3,Specialist,2021-01-07,3.98,11957935,L,35,S1,EMP00601,3.0,False,13436753.5,12104355.25,13523683.5,14501169.25,18,below_p25,-0.11577825671533942
EMP00598,"Puti Intan Hutasoit, S.E.",Operations,1,Staff,2023-06-16,1.54,10045457,L,27,D3,EMP00601,2.8,False,9570971.75,8127526.25,9317725.5,11166048.5,44,p50_to_p75,0.07810183933836642
EMP00599,Mila Mulyani,Operations,2,Senior Staff,2019-11-22,5.11,10894845,L,32,S1,EMP00601,2.6,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,p25_to_p50,-0.00800219908873303
EMP00600,Radika Fujiati,Operations,1,Staff,2021-09-16,3.29,8214156,L,29,S1,EMP00601,4.4,False,9570971.75,8127526.25,9317725.5,11166048.5,44,p25_to_p50,-0.11843764875880922
EMP00601,Warsita Prasetya,Operations,6,Senior Manager,2021-04-18,3.7,21134850,L,33,S1,,3.2,False,19034078.0,17983692.0,19034078.0,20084464.0,2,above_p75,0.11036899186816404
EMP00602,"Dr. Kamaria Dongoran, S.Farm",Operations,2,Senior Staff,2021-01-25,3.93,8674372,P,43,S1,EMP00601,3.1,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,below_p25,-0.21018078290363298
EMP00603,Harto Mardhiyah,Operations,1,Staff,2022-05-29,2.59,9501068,L,26,S1,EMP00601,4.4,True,9570971.75,8127526.25,9317725.5,11166048.5,44,p50_to_p75,0.01967674407235972
EMP00604,Gilda Winarno,Operations,3,Specialist,2021-03-18,3.79,11032759,P,50,S1,EMP00601,3.3,False,13436753.5,12104355.25,13523683.5,14501169.25,18,below_p25,-0.18418979562779622
EMP00605,Hardi Prasetyo,Operations,3,Specialist,2020-02-10,4.89,15830168,P,37,S1,EMP00601,3.7,False,13436753.5,12104355.25,13523683.5,14501169.25,18,above_p75,0.17055149952304044
EMP00606,Galuh Januar,Operations,1,Staff,2023-03-26,1.77,8336079,P,46,S1,EMP00601,3.8,False,9570971.75,8127526.25,9317725.5,11166048.5,44,p25_to_p50,-0.1053525884616369
EMP00607,"Hj. Juli Maulana, S.E.I",Operations,2,Senior Staff,2020-10-01,4.25,9095836,P,43,S1,EMP00601,5.0,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,below_p25,-0.1718056283086602
EMP00608,Edison Halimah,Operations,1,Staff,2019-01-16,5.96,12372494,L,49,D3,EMP00601,3.9,True,9570971.75,8127526.25,9317725.5,11166048.5,44,above_p75,0.3278448694372892
EMP00609,"Yance Mandala, M.Kom.",Operations,1,Staff,2019-10-23,5.19,9390678,L,39,S1,EMP00601,2.1,False,9570971.75,8127526.25,9317725.5,11166048.5,44,p50_to_p75,0.007829432193511173
EMP00610,Raisa Ardianto,Operations,3,Specialist,2019-07-01,5.5,18554304,L,36,S1,EMP00601,4.2,True,13436753.5,12104355.25,13523683.5,14501169.25,18,above_p75,0.37198596817205903
EMP00611,Ajiman Rajasa,Operations,2,Senior Staff,2022-12-14,2.05,11307822,L,32,S2,EMP00601,3.7,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,p50_to_p75,0.029600196890919025
EMP00612,Rafid Maryadi,Operations,4,Lead,2022-05-28,2.6,18883121,L,22,S2,,3.8,False,17800798.57142857,16599149.5,17745408.0,18620620.0,7,above_p75,0.06411309337040884
EMP00613,H. Lulut Nuraini,Operations,6,Senior Manager,2019-01-12,5.97,16933306,L,38,S1,,2.7,False,19034078.0,17983692.0,19034078.0,20084464.0,2,below_p25,-0.11036899186816404
EMP00614,Carla Suwarno,Operations,3,Specialist,2021-11-19,3.12,16071686,L,47,S2,EMP00601,4.0,True,13436753.5,12104355.25,13523683.5,14501169.25,18,above_p75,0.18841039129612874
EMP00615,Gada Maheswara,Operations,2,Senior Staff,2020-04-04,4.74,11638101,L,24,S1,EMP00601,3.3,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,above_p75,0.059672771735918874
EMP00616,Digdaya Andriani,Operations,1,Staff,2020-03-28,4.76,7690115,P,39,S1,EMP00601,2.8,False,9570971.75,8127526.25,9317725.5,11166048.5,44,below_p25,-0.17467894927791122
EMP00617,"Putu Oktaviani, M.M.",Operations,1,Staff,2021-07-11,3.47,11212997,P,46,S1,EMP00601,3.3,True,9570971.75,8127526.25,9317725.5,11166048.5,44,above_p75,0.20340495113319232
EMP00618,Balapati Mandasari,Operations,3,Specialist,2019-04-16,5.71,10402814,L,50,S1,EMP00601,4.0,False,13436753.5,12104355.25,13523683.5,14501169.25,18,below_p25,-0.23077066984006245
EMP00619,Drs. Anita Usamah,Operations,1,Staff,2019-02-10,5.89,10251160,L,51,S1,EMP00601,2.7,True,9570971.75,8127526.25,9317725.5,11166048.5,44,p50_to_p75,0.10017836434438855
EMP00620,Drs. Dimas Megantara,Operations,2,Senior Staff,2019-03-06,5.82,9296897,P,25,S1,EMP00601,2.5,True,10774961.51724138,9967763.0,10982731.0,11638101.0,29,below_p25,-0.15349861523513597
EMP00621,Maria Adriansyah,Operations,3,Specialist,2020-01-03,4.99,13023623,L,48,S2,EMP00601,3.0,False,13436753.5,12104355.25,13523683.5,14501169.25,18,p25_to_p50,-0.03697664915035907
EMP00622,dr. Halima Pertiwi,Operations,1,Staff,2021-02-28,3.84,8462743,L,49,S2,EMP00601,4.6,False,9570971.75,8127526.25,9317725.5,11166048.5,44,p25_to_p50,-0.09175871300351142
EMP00623,Fitria Widiastuti,Operations,1,Staff,2022-06-30,2.51,7107465,P,37,S1,EMP00601,2.9,True,9570971.75,8127526.25,9317725.5,11166048.5,44,below_p25,-0.2372103041670416
EMP00624,"Bakiadi Novitasari, S.I.Kom",Operations,1,Staff,2019-05-07,5.65,11575143,L,45,S1,EMP00601,3.1,False,9570971.75,8127526.25,9317725.5,11166048.5,44,above_p75,0.24227130322738097
EMP00625,Xanana Novitasari,Operations,2,Senior Staff,2020-12-13,4.05,11250455,L,49,S1,EMP00601,3.6,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,p50_to_p75,0.024376814837766672
EMP00626,Dr. Panji Mayasari,Operations,2,Senior Staff,2022-09-12,2.3,11323561,L,26,S1,EMP00601,3.7,True,10774961.51724138,9967763.0,10982731.0,11638101.0,29,p50_to_p75,0.031033264859168453
EMP00627,Dt. Harsaya Halimah,Operations,1,Staff,2020-06-12,4.55,14165250,L,27,S1,EMP00601,2.8,False,9570971.75,8127526.25,9317725.5,11166048.5,44,above_p75,0.5202476183699551
EMP00628,Makara Wibisono,Operations,1,Staff,2023-02-25,1.85,10527430,L,29,S1,EMP00601,3.8,False,9570971.75,8127526.25,9317725.5,11166048.5,44,p50_to_p75,0.1298283041285129
EMP00629,Hafshah Budiyanto,Operations,4,Lead,2023-11-21,1.11,18358119,L,39,S1,,3.9,False,17800798.57142857,16599149.5,17745408.0,18620620.0,7,p50_to_p75,0.03452786208127759
EMP00630,Winda Hidayat,Operations,2,Senior Staff,2023-02-03,1.91,8286076,L,48,S1,EMP00601,4.3,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,below_p25,-0.24553592362409676
EMP00631,Halima Wahyuni,Operations,1,Staff,2019-12-18,5.04,6416984,L,22,S1,EMP00601,3.6,False,9570971.75,8127526.25,9317725.5,11166048.5,44,below_p25,-0.3113143330955607
EMP00632,"Bala Prastuti, S.Psi",Operations,1,Staff,2020-04-01,4.75,7714795,L,26,S1,EMP00601,2.8,False,9570971.75,8127526.25,9317725.5,11166048.5,44,below_p25,-0.17203023420254224
EMP00633,Artawan Thamrin,Operations,2,Senior Staff,2022-10-13,2.22,11836847,P,51,S1,EMP00601,3.2,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,above_p75,0.07776899934997952
EMP00634,Tgk. Rahmat Yuniar,Operations,2,Senior Staff,2023-06-01,1.59,11020796,P,49,S1,EMP00601,4.0,False,10774961.51724138,9967763.0,10982731.0,11638101.0,29,p50_to_p75,0.003465895686601083
